CH1,CH2,CH3
-0.00732,0.8,0
-0.0073,0.8,0
-0.00728,0.8,0
-0.00726,0.8,0
-0.00724,0.8,0
-0.00722,0.6,0
-0.0072,0.6,0
-0.00718,0.6,0
-0.00716,0.4,0
-0.00714,0.4,0
-0.00712,0.4,0
-0.0071,0.2,-0.2
-0.00708,0.4,0
-0.00706,0.2,0
-0.00704,0.2,0
-0.00702,0,0
-0.007,0,0
-0.00698,0,0
-0.00696,0,0
-0.00694,-0.2,0
-0.00692,-0.4,0
-0.0069,-0.4,0
-0.00688,-0.4,0
-0.00686,-0.6,0
-0.00684,-0.6,0
-0.00682,-0.6,0
-0.0068,-0.6,0
-0.00678,-0.8,0
-0.00676,-0.8,0
-0.00674,-1,0
-0.00672,-1,0
-0.0067,-1.2,0
-0.00668,-1,0
-0.00666,-1.2,0
-0.00664,-1.2,0
-0.00662,-1.2,0
-0.0066,-1.4,0
-0.00658,-1.4,0
-0.00656,-1.4,0
-0.00654,-1.6,0
-0.00652,-1.6,0
-0.0065,-1.6,0
-0.00648,-1.8,0
-0.00646,-1.8,0
-0.00644,-1.8,0
-0.00642,-1.8,0
-0.0064,-2,0
-0.00638,-2,0
-0.00636,-2.2,0
-0.00634,-2,0
-0.00632,-2.2,0
-0.0063,-2,0
-0.00628,-2.2,0
-0.00626,-2.2,0
-0.00624,-2.4,0
-0.00622,-2.4,0
-0.0062,-2.6,0
-0.00618,-2.6,0
-0.00616,-2.6,0
-0.00614,-2.6,0
-0.00612,-2.8,0
-0.0061,-2.8,0
-0.00608,-2.8,0
-0.00606,-3,0
-0.00604,-3,0
-0.00602,-3,0
-0.006,-3,0
-0.00598,-3.2,0
-0.00596,-3.2,0.2
-0.00594,-3.2,0
-0.00592,-3.2,0
-0.0059,-3.2,0
-0.00588,-3.4,0
-0.00586,-3.4,0
-0.00584,-3.4,0
-0.00582,-3.4,0
-0.0058,-3.4,0
-0.00578,-3.6,0
-0.00576,-3.6,0
-0.00574,-3.6,0
-0.00572,-3.8,0
-0.0057,-3.8,0
-0.00568,-3.8,0
-0.00566,-3.8,0
-0.00564,-3.8,0
-0.00562,-4,0
-0.0056,-4,0
-0.00558,-4,0
-0.00556,-4,0
-0.00554,-4,0
-0.00552,-4,0
-0.0055,-4,0
-0.00548,-4.2,0
-0.00546,-4.2,0
-0.00544,-4.2,0
-0.00542,-4.2,0
-0.0054,-4.2,0
-0.00538,-4.2,0
-0.00536,-4.4,0
-0.00534,-4.4,0
-0.00532,-4.4,0
-0.0053,-4.4,0
-0.00528,-4.6,0
-0.00526,-4.4,0
-0.00524,-4.6,0
-0.00522,-4.4,0
-0.0052,-4.8,0
-0.00518,-4.6,0
-0.00516,-4.8,0
-0.00514,-4.8,0
-0.00512,-4.8,0
-0.0051,-4.8,0
-0.00508,-4.8,0
-0.00506,-4.8,0
-0.00504,-4.8,0
-0.00502,-4.8,0
-0.005,-4.8,0
-0.00498,-5,0
-0.00496,-5,0
-0.00494,-5,0
-0.00492,-4.8,0
-0.0049,-5,0
-0.00488,-5,0
-0.00486,-5,0
-0.00484,-5,0
-0.00482,-5,0
-0.0048,-5,0
-0.00478,-5,0
-0.00476,-5,0
-0.00474,-5,0
-0.00472,-5,0
-0.0047,-5,0
-0.00468,-5,0
-0.00466,-5.2,0
-0.00464,-5,0
-0.00462,-5.2,0
-0.0046,-5,0
-0.00458,-5.2,0
-0.00456,-5,0
-0.00454,-5.2,0
-0.00452,-5.2,0
-0.0045,-5,0
-0.00448,-5,0
-0.00446,-5,0
-0.00444,-5.2,0
-0.00442,-5,0
-0.0044,-5.2,0
-0.00438,-5,0
-0.00436,-5,0
-0.00434,-5.2,0
-0.00432,-5,0
-0.0043,-5,0
-0.00428,-5,0
-0.00426,-5,0
-0.00424,-5,0
-0.00422,-5,0
-0.0042,-5,0
-0.00418,-5,0
-0.00416,-5,0
-0.00414,-5,0
-0.00412,-5,0
-0.0041,-4.8,0
-0.00408,-4.8,0
-0.00406,-5,0
-0.00404,-4.8,0
-0.00402,-4.8,0
-0.004,-4.8,0
-0.00398,-4.8,0
-0.00396,-4.8,0
-0.00394,-4.8,0
-0.00392,-4.8,0
-0.0039,-4.8,0
-0.00388,-4.6,0
-0.00386,-4.6,0
-0.00384,-4.4,0
-0.00382,-4.6,0
-0.0038,-4.6,0
-0.00378,-4.6,0
-0.00376,-4.4,0
-0.00374,-4.4,0
-0.00372,-4.4,0
-0.0037,-4.4,0
-0.00368,-4.2,0
-0.00366,-4.2,0
-0.00364,-4.2,0.2
-0.00362,-4.2,0
-0.0036,-4.2,0
-0.00358,-4.2,0
-0.00356,-4,0
-0.00354,-4.2,0
-0.00352,-4,0
-0.0035,-4,0
-0.00348,-3.8,0
-0.00346,-4,0
-0.00344,-3.8,0
-0.00342,-3.8,0
