CH1,CH2,CH3
1.082e-07,0.94,-0.16
1.084e-07,0.94,-0.16
1.086e-07,0.94,-0.16
1.088e-07,0.94,-0.16
1.09e-07,0.94,-0.16
1.092e-07,0.92,-0.16
1.094e-07,0.92,-0.16
1.096e-07,0.92,-0.16
1.098e-07,0.92,-0.16
1.1e-07,0.92,-0.16
1.102e-07,0.92,-0.16
1.104e-07,0.92,-0.16
1.106e-07,0.92,-0.16
1.108e-07,0.92,-0.16
1.11e-07,0.94,-0.14
1.112e-07,0.94,-0.16
1.114e-07,0.94,-0.16
1.116e-07,0.94,-0.16
1.118e-07,0.94,-0.16
1.12e-07,0.94,-0.16
1.122e-07,0.92,-0.16
1.124e-07,0.92,-0.16
1.126e-07,0.92,-0.16
1.128e-07,0.92,-0.16
1.13e-07,0.92,-0.14
1.132e-07,0.92,-0.14
1.134e-07,0.92,-0.14
1.136e-07,0.92,-0.14
1.138e-07,0.92,-0.14
1.14e-07,0.94,-0.14
1.142e-07,0.94,-0.14
1.144e-07,0.94,-0.14
1.146e-07,0.94,-0.14
1.148e-07,0.94,-0.14
1.15e-07,0.94,-0.12
1.152e-07,0.94,-0.12
1.154e-07,0.94,-0.12
1.156e-07,0.94,-0.12
1.158e-07,0.94,-0.12
1.16e-07,0.94,-0.12
1.162e-07,0.94,-0.14
1.164e-07,0.94,-0.14
1.166e-07,0.94,-0.14
1.168e-07,0.94,-0.14
1.17e-07,0.94,-0.14
1.172e-07,0.94,-0.14
1.174e-07,0.94,-0.14
1.176e-07,0.94,-0.14
1.178e-07,0.94,-0.14
1.18e-07,0.94,-0.12
1.182e-07,0.94,-0.12
1.184e-07,0.94,-0.12
1.186e-07,0.94,-0.12
1.188e-07,0.94,-0.12
1.19e-07,0.96,-0.12
1.192e-07,0.96,-0.12
1.194e-07,0.96,-0.12
1.196e-07,0.96,-0.12
1.198e-07,0.96,-0.12
1.2e-07,0.96,-0.1
1.202e-07,0.94,-0.1
1.204e-07,0.94,-0.1
1.206e-07,0.94,-0.1
1.208e-07,0.94,-0.1
1.21e-07,0.94,-0.1
1.212e-07,0.94,-0.1
1.214e-07,0.94,-0.1
1.216e-07,0.94,-0.1
1.218e-07,0.94,-0.1
1.22e-07,0.94,-0.1
1.222e-07,0.94,-0.1
1.224e-07,0.94,-0.1
1.226e-07,0.94,-0.1
1.228e-07,0.94,-0.1
1.23e-07,0.94,-0.1
1.232e-07,0.94,-0.1
1.234e-07,0.94,-0.1
1.236e-07,0.94,-0.1
1.238e-07,0.94,-0.1
1.24e-07,0.94,-0.08
1.242e-07,0.94,-0.08
1.244e-07,0.94,-0.08
1.246e-07,0.94,-0.08
1.248e-07,0.94,-0.08
