CH1,CH2,CH3
-1.936e-07,-1.02,-0.98
-1.932e-07,-1.02,-0.98
-1.928e-07,-1.02,-0.98
-1.924e-07,-1.04,-0.96
-1.92e-07,-1.04,-0.96
-1.916e-07,-1.04,-0.96
-1.912e-07,-1.06,-0.98
-1.908e-07,-1.04,-1
-1.904e-07,-1.04,-1
-1.9e-07,-1.04,-1
-1.896e-07,-1.02,-0.98
-1.892e-07,-1.04,-0.98
-1.888e-07,-1.04,-0.98
-1.884e-07,-1.04,-0.98
-1.88e-07,-1.04,-0.98
-1.876e-07,-1.02,-0.98
-1.872e-07,-1.02,-0.98
-1.868e-07,-1.02,-0.98
-1.864e-07,-1.04,-0.98
-1.86e-07,-1.04,-0.98
-1.856e-07,-1.04,-0.98
-1.852e-07,-1.04,-0.98
-1.848e-07,-1.04,-0.98
-1.844e-07,-1.04,-0.98
-1.84e-07,-1.04,-0.98
-1.836e-07,-1.04,-0.98
-1.832e-07,-1.04,-0.98
-1.828e-07,-1.04,-0.98
-1.824e-07,-1.02,-0.98
-1.82e-07,-1.02,-0.98
-1.816e-07,-1.02,-0.98
-1.812e-07,-1.02,-1
-1.808e-07,-1.02,-0.98
-1.804e-07,-1.02,-0.98
-1.8e-07,-1.02,-0.98
-1.796e-07,-1.02,-0.96
